,ComunaOrigen,ComunaDestino,tramo_dist,vehiculo_paciente,day_period,rango_edad,genero,day_week,freq
10466,Maipú,La Cisterna,"(11.849, 13.364]",Taxi/Colectivo,lunch,25.0,M,0,3.080145382862071e-05
10467,Maipú,La Florida,"(19.306, 21.298]",Automóvil/Camioneta,afternoon_peak,20.0,F,0,3.080145382862071e-05
10468,Maipú,La Florida,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,25.0,F,0,6.160290765724142e-05
10469,Maipú,La Florida,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,30.0,F,0,3.080145382862071e-05
10470,Maipú,La Florida,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,35.0,M,0,3.080145382862071e-05
10471,Maipú,La Florida,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,60.0,M,0,3.080145382862071e-05
10472,Maipú,La Florida,"(19.306, 21.298]",Bicicleta/Scooter,afternoon_peak,25.0,M,0,6.160290765724142e-05
10473,Maipú,La Florida,"(19.306, 21.298]",Bicicleta/Scooter,lunch,45.0,M,0,3.080145382862071e-05
10474,Maipú,La Florida,"(19.306, 21.298]",Bicicleta/Scooter,morning_peak,25.0,M,0,3.080145382862071e-05
10475,Maipú,La Florida,"(19.306, 21.298]",Bicicleta/Scooter,morning_peak,30.0,M,0,3.080145382862071e-05
10476,Maipú,La Florida,"(19.306, 21.298]",Bicicleta/Scooter,night,20.0,M,0,3.080145382862071e-05
10477,Maipú,La Florida,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,50.0,F,0,3.080145382862071e-05
10478,Maipú,La Florida,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,50.0,F,0,3.080145382862071e-05
10479,Maipú,La Florida,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,F,0,3.080145382862071e-05
10480,Maipú,La Florida,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,F,0,3.080145382862071e-05
10481,Maipú,La Florida,"(19.306, 21.298]",Motocicleta,afternoon_peak,20.0,M,0,3.080145382862071e-05
10482,Maipú,La Florida,"(19.306, 21.298]",Motocicleta,morning_peak,20.0,M,0,3.080145382862071e-05
10483,Maipú,La Florida,"(19.306, 21.298]",Motocicleta,morning_peak,25.0,M,0,6.160290765724142e-05
10484,Maipú,La Florida,"(19.306, 21.298]",Motocicleta,morning_peak,35.0,M,0,3.080145382862071e-05
10485,Maipú,La Florida,"(19.306, 21.298]",Motocicleta,morning_peak,35.0,M,5,3.080145382862071e-05
10486,Maipú,La Florida,"(19.306, 21.298]",Motocicleta,morning_peak,40.0,M,0,3.080145382862071e-05
10487,Maipú,La Florida,"(19.306, 21.298]",Motocicleta,night,20.0,M,5,3.080145382862071e-05
10488,Maipú,La Florida,"(19.306, 21.298]",Motocicleta,night,35.0,M,0,3.080145382862071e-05
10489,Maipú,La Granja,"(16.481, 17.424]",Automóvil/Camioneta,morning_peak,25.0,F,0,3.080145382862071e-05
10490,Maipú,La Granja,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20.0,F,0,3.080145382862071e-05
10491,Maipú,La Reina,"(25.607, 29.941]",Automóvil/Camioneta,lunch,65.0,M,5,3.080145382862071e-05
10492,Maipú,La Reina,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,65.0,F,0,3.080145382862071e-05
10493,Maipú,La Reina,"(25.607, 29.941]",Bicicleta/Scooter,afternoon_peak,45.0,M,0,3.080145382862071e-05
10494,Maipú,La Reina,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,M,0,3.080145382862071e-05
10495,Maipú,La Reina,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,F,0,3.080145382862071e-05
10496,Maipú,La Reina,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,F,6,3.080145382862071e-05
10497,Maipú,La Reina,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,F,0,6.160290765724142e-05
10498,Maipú,La Reina,"(25.607, 29.941]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,25.0,F,5,3.080145382862071e-05
10499,Maipú,La Reina,"(25.607, 29.941]",Motocicleta,morning_peak,20.0,F,6,3.080145382862071e-05
10500,Maipú,La Reina,"(25.607, 29.941]",Motocicleta,morning_peak,25.0,M,0,3.080145382862071e-05
10501,Maipú,La Reina,"(25.607, 29.941]",Motocicleta,morning_peak,40.0,M,0,3.080145382862071e-05
10502,Maipú,La Reina,"(25.607, 29.941]",Motocicleta,morning_peak,55.0,F,0,3.080145382862071e-05
10503,Maipú,La Reina,"(25.607, 29.941]",Otros,morning_peak,25.0,M,0,3.080145382862071e-05
10504,Maipú,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,afternoon_peak,30.0,F,0,3.080145382862071e-05
10505,Maipú,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,afternoon_peak,45.0,F,0,3.080145382862071e-05
10506,Maipú,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,afternoon_peak,60.0,M,0,3.080145382862071e-05
10507,Maipú,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,25.0,M,0,3.080145382862071e-05
10508,Maipú,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,30.0,F,0,3.080145382862071e-05
10509,Maipú,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,30.0,M,0,9.240436148586214e-05
10510,Maipú,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,40.0,M,0,3.080145382862071e-05
10511,Maipú,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,55.0,M,0,3.080145382862071e-05
10512,Maipú,Lampa,"(29.941, 74.541]",Automóvil/Camioneta,night,35.0,M,5,3.080145382862071e-05
10513,Maipú,Lampa,"(29.941, 74.541]",Bicicleta/Scooter,afternoon_peak,25.0,M,0,3.080145382862071e-05
10514,Maipú,Lampa,"(29.941, 74.541]",Bicicleta/Scooter,afternoon_peak,35.0,F,0,3.080145382862071e-05
10515,Maipú,Lampa,"(29.941, 74.541]",Bicicleta/Scooter,lunch,20.0,F,0,3.080145382862071e-05
10516,Maipú,Lampa,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,25.0,F,0,3.080145382862071e-05
10517,Maipú,Lampa,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,55.0,M,0,3.080145382862071e-05
10518,Maipú,Lampa,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,M,0,3.080145382862071e-05
10519,Maipú,Lampa,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55.0,F,0,3.080145382862071e-05
10520,Maipú,Lampa,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20.0,M,0,3.080145382862071e-05
10521,Maipú,Lampa,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,M,0,3.080145382862071e-05
10522,Maipú,Lampa,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,40.0,M,0,3.080145382862071e-05
10523,Maipú,Lampa,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,45.0,M,0,3.080145382862071e-05
10524,Maipú,Lampa,"(29.941, 74.541]",Motocicleta,afternoon_peak,25.0,M,0,9.240436148586214e-05
10525,Maipú,Lampa,"(29.941, 74.541]",Motocicleta,afternoon_peak,30.0,M,0,3.080145382862071e-05
10526,Maipú,Lampa,"(29.941, 74.541]",Motocicleta,morning_peak,30.0,M,0,3.080145382862071e-05
10527,Maipú,Lampa,"(29.941, 74.541]",Motocicleta,valley,25.0,M,0,3.080145382862071e-05
10528,Maipú,Lampa,"(29.941, 74.541]",Otros,afternoon_peak,35.0,M,0,3.080145382862071e-05
10529,Maipú,Lampa,"(29.941, 74.541]",Otros,morning_peak,25.0,F,0,3.080145382862071e-05
10530,Maipú,Lampa,"(29.941, 74.541]",Otros,morning_peak,25.0,M,0,3.080145382862071e-05
10531,Maipú,Lampa,"(29.941, 74.541]",Otros,morning_peak,40.0,M,0,3.080145382862071e-05
10532,Maipú,Lampa,"(29.941, 74.541]",Otros,morning_peak,55.0,M,0,3.080145382862071e-05
10533,Maipú,Lampa,"(29.941, 74.541]",Otros,morning_peak,60.0,M,0,3.080145382862071e-05
10534,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,20.0,M,0,6.160290765724142e-05
10535,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,20.0,M,5,3.080145382862071e-05
10536,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,25.0,F,0,3.080145382862071e-05
10537,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,25.0,M,0,3.080145382862071e-05
10538,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,30.0,F,0,6.160290765724142e-05
10539,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,30.0,M,0,9.240436148586214e-05
10540,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,35.0,F,0,3.080145382862071e-05
10541,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,45.0,F,0,3.080145382862071e-05
10542,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,45.0,M,0,3.080145382862071e-05
10543,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,50.0,M,0,3.080145382862071e-05
10544,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,55.0,M,0,3.080145382862071e-05
10545,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,afternoon_peak,60.0,M,0,3.080145382862071e-05
10546,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,lunch,20.0,F,0,3.080145382862071e-05
10547,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,lunch,30.0,M,0,3.080145382862071e-05
10548,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,lunch,35.0,M,0,3.080145382862071e-05
10549,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,20.0,F,0,9.240436148586214e-05
10550,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,20.0,M,0,3.080145382862071e-05
10551,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,25.0,F,0,0.00018480872297172427
10552,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,25.0,M,0,6.160290765724142e-05
10553,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,30.0,F,0,0.00018480872297172427
10554,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,30.0,M,0,9.240436148586214e-05
10555,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,35.0,F,0,3.080145382862071e-05
10556,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,35.0,M,0,0.00012320581531448285
10557,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,40.0,F,0,6.160290765724142e-05
10558,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,40.0,M,0,3.080145382862071e-05
10559,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,45.0,F,0,0.00012320581531448285
10560,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,45.0,F,5,3.080145382862071e-05
10561,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,45.0,M,0,3.080145382862071e-05
10562,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,50.0,F,0,6.160290765724142e-05
10563,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,50.0,F,5,3.080145382862071e-05
10564,Maipú,Las Condes,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,55.0,F,0,3.080145382862071e-05
